Jeu,Algo,Structure,TouteUnif,Iteration,Temps_Pretraitement,Temps_Total,RAM_Pic_Mo,CPU_Percent,Nb_Unifications
jeu5,mm,dictionnaire,False,4,0.003904582990799099,0.6180317079997621,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,5,0.004666041990276426,0.6179524160106666,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,6,0.004155999980866909,0.6156352499965578,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,7,0.004630125011317432,0.6395765829947777,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,8,0.003999459033366293,0.62186237500282,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,9,0.004032750031910837,0.623076707997825,0.7977066040039062,100.0,7
jeu5,mm,dictionnaire,False,10,0.0047691670479252934,0.6181433750316501,0.7977066040039062,100.0,7
jeu5,mm,ensemble,True,1,0.7454165410017595,8.79144920798717,10.232223510742188,100.0,13595
jeu5,mm,ensemble,True,2,0.7400038330233656,8.73483687499538,10.234257698059082,100.0,13595
jeu5,mm,ensemble,True,3,0.7635018749861047,8.92782233399339,10.232650756835938,100.0,13595
jeu5,mm,ensemble,True,4,0.7333710829843767,9.056615500012413,10.234138488769531,99.9,13595
jeu5,mm,ensemble,True,5,0.7531181669910438,8.924580415943637,10.23326587677002,100.0,13595
jeu5,mm,ensemble,True,6,0.7348822909989394,8.771558790991548,10.23232364654541,100.0,13595
jeu5,mm,ensemble,True,7,0.837502000038512,9.200239291007165,10.233566284179688,99.3,13595
jeu5,mm,ensemble,True,8,0.7651166249997914,8.977200167020783,10.231346130371094,100.0,13595
jeu5,mm,ensemble,True,9,0.7821860419935547,9.05559883400565,10.235219955444336,100.0,13595
jeu5,mm,ensemble,True,10,0.7613868750049733,8.959113041986711,10.234275817871094,100.0,13595
jeu5,mm,ensemble,False,1,0.7492415410233662,1.40556645905599,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,2,0.7542872499907389,1.410758791025728,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,3,0.7674185420037247,1.4098863329854794,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,4,0.7612174999667332,1.398879166052211,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,5,0.7547450829879381,1.3886435420135967,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,6,0.7419368749833666,1.4437537909834646,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,7,0.7549257919890806,1.4070797089952976,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,8,0.7332797500421293,1.4483405409846455,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,9,0.7452715419931337,1.3678657499840483,6.0009613037109375,100.0,7
jeu5,mm,ensemble,False,10,0.7437949170125648,1.373228917014785,6.0009613037109375,100.0,7
jeu6,mm,liste,True,1,2.0803418010473251e-07,25.884976708039176,30.371450424194336,100.0,85718
jeu6,mm,liste,True,2,2.08965502679348e-07,26.071441833977588,30.371450424194336,99.3,85718
jeu6,mm,liste,True,3,2.08965502679348e-07,25.443941166973673,30.371450424194336,100.0,85718
jeu6,mm,liste,True,4,5.00003807246685e-07,25.417181292024907,30.371450424194336,100.0,85718
jeu6,mm,liste,True,5,2.92027834802866e-07,25.67439420899609,30.371450424194336,100.0,85718
jeu6,mm,liste,True,6,1.6600824892520905e-07,25.56781704199966,30.371450424194336,100.0,85718
jeu6,mm,liste,True,7,3.3300602808594704e-07,25.75248525000643,30.371450424194336,100.0,85718
jeu6,mm,liste,True,8,2.0797597244381905e-07,25.516742667008657,30.371450424194336,100.0,85718
jeu6,mm,liste,True,9,2.500019036233425e-07,25.664899250026792,30.371450424194336,100.0,85718
jeu6,mm,liste,True,10,2.4994369596242905e-07,25.45099250000203,30.371450424194336,100.0,85718
jeu6,mm,liste,False,1,2.0803418010473251e-07,0.01532870897790417,0.00826263427734375,99.9,9
jeu6,mm,liste,False,2,2.0803418010473251e-07,0.01557887502713129,0.00826263427734375,99.5,9
jeu6,mm,liste,False,3,2.08965502679348e-07,0.015702958044130355,0.00826263427734375,99.5,9
jeu6,mm,liste,False,4,1.66997779160738e-07,0.015670749999117106,0.00826263427734375,99.5,9
jeu6,mm,liste,False,5,1.66997779160738e-07,0.01554049999685958,0.00826263427734375,99.5,9
jeu6,mm,liste,False,6,1.66997779160738e-07,0.015662375022657216,0.00826263427734375,99.5,9
jeu6,mm,liste,False,7,2.0803418010473251e-07,0.01566316600656137,0.00826263427734375,99.6,9
jeu6,mm,liste,False,8,1.66997779160738e-07,0.015361083031166345,0.00826263427734375,99.6,9
jeu6,mm,liste,False,9,2.9103830456733704e-07,0.0156539169838652,0.00826263427734375,99.7,9
jeu6,mm,liste,False,10,2.0902371034026146e-07,0.01591808401281014,0.00826263427734375,99.5,9
jeu6,mm,dictionnaire,True,1,0.038433666981291026,25.65834366600029,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,2,0.039089583966415375,25.583234291989356,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,3,0.038912958989385515,25.518137916980777,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,4,0.03945791599107906,25.35460558300838,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,5,0.04313391697360203,25.536847667011898,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,6,0.038796667009592056,25.65242570900591,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,7,0.04605520801851526,25.67686920898268,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,8,0.043258875026367605,25.706464916991536,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,9,0.04365891596535221,25.765613250026945,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,True,10,0.04294479201780632,25.518532916961703,38.63160514831543,100.0,85718
jeu6,mm,dictionnaire,False,1,0.03957287495722994,0.06008712499169633,8.268470764160156,99.7,9
jeu6,mm,dictionnaire,False,2,0.038380624959245324,0.058635500026866794,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,3,0.03919733298243955,0.05934262502705678,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,4,0.03905733401188627,0.059302209003362805,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,5,0.039100625028368086,0.05929404200287536,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,6,0.038846292009111494,0.05896712501998991,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,7,0.04334383300738409,0.0632293329690583,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,8,0.0392423749435693,0.05929262499557808,8.268470764160156,99.8,9
jeu6,mm,dictionnaire,False,9,0.038673500006552786,0.05875924997963011,8.268470764160156,99.7,9
jeu6,mm,dictionnaire,False,10,0.03858037496684119,0.05874779197620228,8.268470764160156,99.8,9
jeu6,mm,ensemble,True,1,3.4496578330290504,24.62969608302228,46.36843967437744,100.0,85718
jeu6,mm,ensemble,True,2,3.447740708012134,25.339063332998194,46.36900234222412,99.3,85718
jeu6,mm,ensemble,True,3,3.434399667021353,24.72358454100322,46.36903667449951,100.0,85718
jeu6,mm,ensemble,True,4,3.456612000009045,25.05751304095611,46.36590576171875,100.0,85718
jeu6,mm,ensemble,True,5,3.474054125021212,24.756022832996678,46.368417739868164,100.0,85718
jeu6,mm,ensemble,True,6,3.3888542089844123,24.71412766701542,46.367295265197754,100.0,85718
jeu6,mm,ensemble,True,7,3.54315141600091,24.944509875029325,46.36772918701172,100.0,85718
jeu6,mm,ensemble,True,8,3.4896721660043113,24.872576042020228,46.366766929626465,100.0,85718
jeu6,mm,ensemble,True,9,3.4126245839870535,24.75914587499574,46.37001895904541,100.0,85718
jeu6,mm,ensemble,True,10,3.403453874983825,24.845504708995577,46.37087345123291,99.9,85718
jeu6,mm,ensemble,False,1,3.5458775000297464,3.5719755419995636,24.0009765625,99.7,9
jeu6,mm,ensemble,False,2,3.4430564169888385,3.546290541999042,24.0009765625,100.0,9
jeu6,mm,ensemble,False,3,3.46339283301495,3.5635757920099422,24.0009765625,100.0,9
jeu6,mm,ensemble,False,4,3.4615472089499235,3.7167091669980437,24.0009765625,100.0,9
jeu6,mm,ensemble,False,5,3.4562389999628067,3.534591707983054,24.0009765625,100.0,9
jeu6,mm,ensemble,False,6,3.4969418750260957,3.6079702499555424,24.0009765625,100.0,9
jeu6,mm,ensemble,False,7,3.4477302500163205,3.4954683749820106,24.0009765625,100.0,9
jeu6,mm,ensemble,False,8,3.420061875018291,3.470115625008475,24.0009765625,100.0,9
jeu6,mm,ensemble,False,9,3.4696730420109816,3.6598640420124866,24.0009765625,100.0,9
jeu6,mm,ensemble,False,10,3.5045438749948516,3.5435322499834,24.0009765625,100.0,9
jeu7,mm,liste,True,1,1.66997779160738e-07,0.8374765420448966,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,2,2.0797597244381905e-07,0.8522496660007164,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,3,1.2497184798121452e-07,0.8277994579984806,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,4,2.500019036233425e-07,0.839828290976584,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,5,1.66997779160738e-07,0.8349232089822181,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,6,2.0902371034026146e-07,0.8436076249927282,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,7,2.0797597244381905e-07,0.8360647500376217,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,8,1.66997779160738e-07,0.8338092080084607,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,9,2.0902371034026146e-07,0.8480153750278987,0.8165435791015625,100.0,1785
jeu7,mm,liste,True,10,1.66997779160738e-07,0.8429854579735547,0.8165435791015625,100.0,1785
jeu7,mm,liste,False,1,2.0902371034026146e-07,0.13661124999634922,0.02010345458984375,99.9,8
jeu7,mm,liste,False,2,2.0803418010473251e-07,0.1379339579725638,0.02010345458984375,99.9,8
jeu7,mm,liste,False,3,2.92027834802866e-07,0.13781029201345518,0.02010345458984375,99.9,8
jeu7,mm,liste,False,4,2.0797597244381905e-07,0.13730337499873713,0.02010345458984375,99.9,8
jeu7,mm,liste,False,5,1.66997779160738e-07,0.1359045000281185,0.02010345458984375,99.9,8
jeu7,mm,liste,False,6,1.66997779160738e-07,0.13659875001758337,0.02010345458984375,99.9,8
jeu7,mm,liste,False,7,2.0797597244381905e-07,0.13729300000704825,0.02010345458984375,99.9,8
jeu7,mm,liste,False,8,1.6600824892520905e-07,0.13541724998503923,0.02010345458984375,99.9,8
jeu7,mm,liste,False,9,1.66997779160738e-07,0.13803429203107953,0.02010345458984375,99.9,8
jeu7,mm,liste,False,10,2.0797597244381905e-07,0.1348219159990549,0.02010345458984375,99.9,8
jeu7,mm,dictionnaire,True,1,0.00045774999307468534,0.8390275409910828,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,2,0.0005083329742774367,0.8427338339970447,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,3,0.0004469580017030239,0.8384217499988154,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,4,0.0004986670101061463,0.8393288750085048,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,5,0.000518333981744945,0.8360201669856906,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,6,0.0004539589863270521,0.8408542080433108,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,7,0.0005050000036135316,0.8384006249834783,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,8,0.00046191696310415864,0.8412032920168713,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,9,0.00047374999849125743,0.8409816659986973,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,True,10,0.0005075410008430481,0.8271193749969825,0.898712158203125,100.0,1785
jeu7,mm,dictionnaire,False,1,0.00045175000559538603,0.13684995897347108,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,2,0.0004632920026779175,0.13549454201711342,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,3,0.0004504160024225712,0.13712908304296434,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,4,0.0005170410149730742,0.13570674997754395,0.10227203369140625,99.8,8
jeu7,mm,dictionnaire,False,5,0.00045612495159730315,0.1379376249969937,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,6,0.00046304200077429414,0.13780508405761793,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,7,0.0004569580196402967,0.13769287505419925,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,8,0.0005109999910928309,0.13569837500108406,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,9,0.0004462499637156725,0.13589870801661164,0.10227203369140625,99.9,8
jeu7,mm,dictionnaire,False,10,0.00045570801012218,0.1353911249898374,0.10227203369140625,99.9,8
jeu7,mm,ensemble,True,1,0.07876895798835903,0.9254188750055619,1.3043403625488281,100.0,1785
jeu7,mm,ensemble,True,2,0.07911133399466053,0.927059207984712,1.3079299926757812,100.0,1785
jeu7,mm,ensemble,True,3,0.079597333970014,0.9294976670062169,1.3052444458007812,100.0,1785
jeu7,mm,ensemble,True,4,0.0786293750279583,0.9215391670004465,1.3106155395507812,100.0,1785
jeu7,mm,ensemble,True,5,0.07864912500372157,0.9273269590339623,1.30596923828125,100.0,1785
jeu7,mm,ensemble,True,6,0.07952887495048344,0.9091578749939799,1.3153457641601562,100.0,1785
jeu7,mm,ensemble,True,7,0.07837695797206834,0.9171750419773161,1.306692123413086,100.0,1785
jeu7,mm,ensemble,True,8,0.07953491696389392,0.9201135420007631,1.3150291442871094,100.0,1785
jeu7,mm,ensemble,True,9,0.07848512497730553,0.9180497080087662,1.3140945434570312,100.0,1785
jeu7,mm,ensemble,True,10,0.08020862500416115,0.9213927499949932,1.3038244247436523,100.0,1785
jeu7,mm,ensemble,False,1,0.07887429097900167,0.19971354200970381,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,2,0.07890870899427682,0.1652822500327602,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,3,0.07995725004002452,0.17553670797497034,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,4,0.07836124999448657,0.16405683296034113,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,5,0.07910533301765099,0.18107795802643523,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,6,0.07849562499905005,0.16893870802596211,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,7,0.0792374589946121,0.18036541598848999,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,8,0.07940779201453552,0.1617896250099875,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,9,0.07875308295479044,0.16273966699372977,0.6265106201171875,99.9,8
jeu7,mm,ensemble,False,10,0.0783832500455901,0.1609934579464607,0.6265106201171875,99.9,8
jeu8,mm,liste,True,1,1.66997779160738e-07,10.854277957987506,3.4716196060180664,99.9,8264
jeu8,mm,liste,True,2,1.66997779160738e-07,10.639630166988354,3.4716196060180664,99.8,8264
jeu8,mm,liste,True,3,4.5803608372807503e-07,10.541923459037207,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,4,1.6705598682165146e-07,10.56665279099252,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,5,1.6600824892520905e-07,10.590736708021723,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,6,1.2497184798121452e-07,10.588026874989737,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,7,1.66997779160738e-07,10.601574915985111,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,8,2.0797597244381905e-07,10.481299459002912,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,9,2.0797597244381905e-07,10.602604124986101,3.4716196060180664,100.0,8264
jeu8,mm,liste,True,10,2.0803418010473251e-07,10.58993700001156,3.4716196060180664,99.9,8264
jeu8,mm,liste,False,1,2.0797597244381905e-07,0.24513420899165794,0.03607177734375,99.9,9
jeu8,mm,liste,False,2,1.66997779160738e-07,0.24464524997165427,0.03607177734375,99.9,9
jeu8,mm,liste,False,3,1.6600824892520905e-07,0.24294041702523828,0.03607177734375,99.9,9
jeu8,mm,liste,False,4,1.66997779160738e-07,0.24638379097450525,0.03607177734375,99.9,9
jeu8,mm,liste,False,5,1.6705598682165146e-07,0.24394324998138472,0.03607177734375,99.9,9
jeu8,mm,liste,False,6,2.0803418010473251e-07,0.24453266599448398,0.03607177734375,99.9,9
jeu8,mm,liste,False,7,2.0797597244381905e-07,0.2433025420177728,0.03607177734375,99.9,9
jeu8,mm,liste,False,8,2.0803418010473251e-07,0.2445844589965418,0.03607177734375,99.9,9
jeu8,mm,liste,False,9,2.0797597244381905e-07,0.24189808301161975,0.03607177734375,99.9,9
jeu8,mm,liste,False,10,1.6595004126429558e-07,0.24381745798746124,0.03607177734375,99.9,9
jeu8,mm,dictionnaire,True,1,0.0038695000112056732,10.510511916014366,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,2,0.003842792008072138,10.590679417015053,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,3,0.003852333000395447,10.560126499971375,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,4,0.0039031250053085387,10.597465583996382,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,5,0.0038673750241287053,10.622612582985312,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,6,0.003941499977372587,10.618499166041147,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,7,0.0038682500016875565,10.545417624991387,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,8,0.004346458008512855,10.59995170799084,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,9,0.0038652499788440764,10.53440241701901,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,True,10,0.0038615840021520853,10.620057915977668,4.253434181213379,100.0,8264
jeu8,mm,dictionnaire,False,1,0.003854124981444329,0.24899233301403,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,2,0.004535499960184097,0.24982949998229742,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,3,0.00388570805080235,0.25172849994851276,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,4,0.0038596250233240426,0.2486646660254337,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,5,0.003915167006198317,0.2484234169824049,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,6,0.00438233301974833,0.2516889169928618,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,7,0.004849292046856135,0.2493578330031596,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,8,0.00381333299446851,0.24486787500791252,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,9,0.003932249965146184,0.2506652500014752,0.8178329467773438,99.9,9
jeu8,mm,dictionnaire,False,10,0.004337166028562933,0.24700858403230086,0.8178329467773438,99.9,9
jeu8,mm,ensemble,True,1,0.8430964999715798,11.240193000005092,7.471099853515625,100.0,8264
jeu8,mm,ensemble,True,2,0.8514007499907166,11.086528250016272,7.468620300292969,100.0,8264
jeu8,mm,ensemble,True,3,0.8475984999677166,11.194632291037124,7.474566459655762,100.0,8264
jeu8,mm,ensemble,True,4,0.8519920419785194,11.161393792019226,7.476030349731445,100.0,8264
jeu8,mm,ensemble,True,5,0.8496181249502115,11.313565124990419,7.474240303039551,100.0,8264
jeu8,mm,ensemble,True,6,0.8435827920329757,11.161862791050225,7.472286224365234,100.0,8264
jeu8,mm,ensemble,True,7,0.8479611669899896,11.308870541979559,7.472531318664551,100.0,8264
jeu8,mm,ensemble,True,8,0.8668862080085091,11.166983083006926,7.474163055419922,100.0,8264
jeu8,mm,ensemble,True,9,0.8427034170017578,11.366168333974201,7.474377632141113,99.9,8264
jeu8,mm,ensemble,True,10,0.8479974580113776,11.199345832981635,7.470458984375,100.0,8264
jeu8,mm,ensemble,False,1,0.8635183749720454,1.371318000019528,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,2,0.8540780000039376,1.4410192499635741,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,3,0.8560023329919204,1.0685374170425348,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,4,0.8507937079994008,1.2434775829897262,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,5,0.8529445829917677,1.7233267910196446,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,6,0.8496841249871068,1.222391040995717,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,7,0.8607238749973476,1.8853114580269903,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,8,0.8677494170260616,1.7906921670073643,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,9,0.8511020420119166,1.5115776670281775,6.001579284667969,100.0,9
jeu8,mm,ensemble,False,10,0.8586124170105904,1.1508864170173183,6.001579284667969,100.0,9
jeu9,mm,liste,True,1,2.0902371034026146e-07,76.35443854203913,85.794602394104,100.0,223822
jeu9,mm,liste,True,2,1.66997779160738e-07,76.27674541599117,85.794602394104,100.0,223822
jeu9,mm,liste,True,3,1.66997779160738e-07,76.53272675001062,85.794602394104,100.0,223822
jeu9,mm,liste,True,4,2.500019036233425e-07,76.48318116599694,85.794602394104,100.0,223822
jeu9,mm,liste,True,5,1.6600824892520905e-07,76.38527445896761,85.794602394104,100.0,223822
jeu9,mm,liste,True,6,2.0797597244381905e-07,76.68921295803739,85.794602394104,100.0,223822
jeu9,mm,liste,True,7,2.0902371034026146e-07,76.24530770798447,85.794602394104,100.0,223822
jeu9,mm,liste,True,8,2.0902371034026146e-07,76.89096612494905,85.794602394104,100.0,223822
jeu9,mm,liste,True,9,2.0902371034026146e-07,76.60963920905488,85.794602394104,100.0,223822
jeu9,mm,liste,True,10,4.5803608372807503e-07,78.13728079199791,85.794602394104,99.8,223822
jeu9,mm,liste,False,1,2.0803418010473251e-07,3.282117540948093,0.03304290771484375,100.0,9
jeu9,mm,liste,False,2,1.66997779160738e-07,3.3094785420107655,0.03304290771484375,100.0,9
jeu9,mm,liste,False,3,2.08965502679348e-07,3.601797000039369,0.03304290771484375,100.0,9
jeu9,mm,liste,False,4,1.66997779160738e-07,3.6018349590012804,0.03304290771484375,100.0,9
jeu9,mm,liste,False,5,2.500019036233425e-07,3.3817617910099216,0.03304290771484375,100.0,9
jeu9,mm,liste,False,6,2.500019036233425e-07,3.3634402500465512,0.03304290771484375,100.0,9
jeu9,mm,liste,False,7,2.0797597244381905e-07,3.4048301670118235,0.03304290771484375,100.0,9
jeu9,mm,liste,False,8,2.0797597244381905e-07,3.2857579580158927,0.03304290771484375,100.0,9
jeu9,mm,liste,False,9,1.6705598682165146e-07,3.30487291602185,0.03304290771484375,100.0,9
jeu9,mm,liste,False,10,1.6600824892520905e-07,3.304604291974101,0.03304290771484375,100.0,9
jeu9,mm,dictionnaire,True,1,0.04099675000179559,76.52408112504054,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,2,0.03999870800180361,76.85074991703732,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,3,0.044807541999034584,77.00014408299467,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,4,0.04117941699223593,76.89147804200184,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,5,0.04440791701199487,76.43187999998918,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,6,0.04451116605196148,76.68488537502708,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,7,0.042119459016248584,77.75648329104297,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,8,0.040565165982116014,76.10580904199742,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,9,0.0403121670242399,76.04946912499145,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,True,10,0.04022000002441928,77.04196975001832,94.05481052398682,100.0,223822
jeu9,mm,dictionnaire,False,1,0.04421612503938377,3.412401084031444,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,2,0.04128704097820446,3.2830592920072377,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,3,0.04068654094589874,3.32610066694906,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,4,0.04170299996621907,3.278972458036151,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,5,0.04006333299912512,3.30100608401699,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,6,0.04142179200425744,3.311627333983779,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,7,0.04181933403015137,3.3845107079832815,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,8,0.04328683303901926,3.307766125013586,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,9,0.048943832982331514,3.3448399580083787,8.2930908203125,100.0,9
jeu9,mm,dictionnaire,False,10,0.04262620798544958,3.354912915965542,8.2930908203125,100.0,9
jeu9,mm,ensemble,True,1,8.169200415955856,84.97765700001037,117.79843807220459,100.0,223822
jeu9,mm,ensemble,True,2,8.142485167016275,85.15443799999775,117.79682731628418,100.0,223822
jeu9,mm,ensemble,True,3,7.980013374995906,84.52194804203464,117.80258178710938,100.0,223822
jeu9,mm,ensemble,True,4,8.132724291994236,84.48974879097659,117.78869915008545,100.0,223822
jeu9,mm,ensemble,True,5,8.125447457947303,86.10335991700413,117.80741310119629,100.0,223822
jeu9,mm,ensemble,True,6,8.164722958987113,84.91842787503265,117.7938232421875,100.0,223822
jeu9,mm,ensemble,True,7,7.995345875038765,84.18075583298923,117.79518604278564,100.0,223822
jeu9,mm,ensemble,True,8,7.9991283339913934,84.41787154198391,117.79064083099365,100.0,223822
jeu9,mm,ensemble,True,9,8.241790750005748,84.13843629101757,117.79397678375244,100.0,223822
jeu9,mm,ensemble,True,10,8.195400582975708,84.61700645799283,117.79332828521729,100.0,223822
jeu9,mm,ensemble,False,1,7.976518459036015,9.572316416015383,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,2,8.0586159999948,9.435095124994405,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,3,8.28782304096967,10.365621542034205,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,4,7.96684795798501,8.487330041010864,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,5,8.276925667014439,10.60771750001004,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,6,8.292420457990374,9.697205709002446,48.00166320800781,99.9,9
jeu9,mm,ensemble,False,7,8.070540749991778,9.725002499995753,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,8,8.100054083042778,10.597877499996684,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,9,8.182339749997482,9.032757000008132,48.00166320800781,100.0,9
jeu9,mm,ensemble,False,10,8.152517874957994,9.554257792013232,48.00166320800781,100.0,9
jeu10,mm,liste,True,1,2.0902371034026146e-07,1.451298833009787,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,2,2.500019036233425e-07,1.448608000006061,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,3,2.0797597244381905e-07,1.4176060000318103,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,4,2.0902371034026146e-07,1.474064416019246,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,5,2.500019036233425e-07,1.4756395000149496,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,6,2.0797597244381905e-07,1.4335800840053707,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,7,2.9098009690642357e-07,1.463619208021555,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,8,2.0902371034026146e-07,1.4463169160299003,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,9,2.500019036233425e-07,1.4163762080133893,0.6909990310668945,100.0,1718
jeu10,mm,liste,True,10,1.6600824892520905e-07,1.4499941670219414,0.6909990310668945,100.0,1718
